Country,Day,Month,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,mean_cover,sd,se,level,level1_code,level2_code,X..samples,Organization,Period,Source,benthic_name2
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Algae-coralline,ACOR,4.4,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Algae-Halimeda,AHAL,21.1,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Algae-macro/fleshy,AMAC,3,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Algae-turf,ATRF,9.6,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Coral,HC,49.3,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Rubble,RUB,11.2,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Soft coral,SC,0.2,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Seagrass,SGR,0.9,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Sand,SND,0.3,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,New_Coral_Garden,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Algae-coralline,ACOR,3.3,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Algae-Halimeda,AHAL,7.8,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Algae-macro/fleshy,AMAC,13.4,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Algae-turf,ATRF,13.3,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Bare substrate,BS,2.5,NA,NA,1,BS,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Coral,HC,41.9,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Rubble,RUB,8,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Soft coral,SC,0,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Sand,SND,0,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,New_Coral_Garden,NA,Spongy,SPG,0.3,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Algae-Halimeda,AHAL,4,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Algae-macro/fleshy,AMAC,2.5,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Algae-turf,ATRF,1,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Bare substrate,BS,6.5,NA,NA,1,BS,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Coral,HC,36.5,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,New_Coral_Garden,NA,Rubble,RUB,43.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,6.7,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,26.6,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,22.1,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,27.9,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,11.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,0.5,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,1.5,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Malindi,Old_Coral_Garden,NA,Spongy,SPG,0.4,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,15.2,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,19,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,26.8,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,12.8,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,13,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,4,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,6.6,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,4.6,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,12.9,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,35.3,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,26.4,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,6.5,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,9.4,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,27.8,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,23.5,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,22.6,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Seagrass,SGR,4,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,12.5,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,7.5,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,6.5,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,32.8,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,20.7,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,18.6,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,4.8,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,3.6,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,13.6,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,11.2,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,7.3,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,24.7,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,16.4,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,16,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,1.3,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,4.7,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,4.2,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,11.3,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,4.5,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,29.3,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,30.8,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,7.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,6,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Seagrass,SGR,1.6,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,1.9,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,5.1,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,10.8,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,7.3,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,26.3,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,19,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,30.8,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,0.8,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,0,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Malindi,Old_Coral_Garden,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,0.6,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,18,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,14,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,23.9,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,28.2,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,8.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,0.4,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,6.4,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2012,NA,Malindi,Old_Coral_Garden,NA,Spongy,SPG,0,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,25,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,1.4,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,10.4,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,13.9,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Bare substrate,BS,1.5,NA,NA,1,BS,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,41.5,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,2.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,0,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Seagrass,SGR,0,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,0,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2013,NA,Malindi,Old_Coral_Garden,NA,Spongy,SPG,3.4,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,5,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Algae-macro/fleshy,AMAC,4.5,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,0,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Bare substrate,BS,6.5,NA,NA,1,BS,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,22.5,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2015,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,55.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,3.5,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,3.6,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,33.1,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Coral,HC,20.6,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,10.4,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,10.9,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,0.4,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Sand,SND,7.3,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2004,NA,Mombasa,Coral_Garden,NA,Spongy,SPG,4.3,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,2,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,3.3,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,18.1,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,34,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Coral,HC,22.7,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,4.2,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,4.4,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Sand,SND,5.3,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2005,NA,Mombasa,Coral_Garden,NA,Spongy,SPG,2.9,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,3.9,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,1.3,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,17.3,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,33.5,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Coral,HC,17.3,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Inverts-other,INV,1.7,NA,NA,1,INV,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,1.1,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,8.9,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,2.5,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2006,NA,Mombasa,Coral_Garden,NA,Sand,SND,9.5,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,3,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,0.8,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,21.2,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,30.3,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Coral,HC,19.1,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,7.6,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,4.6,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,0.9,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2007,NA,Mombasa,Coral_Garden,NA,Sand,SND,6.7,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,2.4,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,0.5,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,32.2,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,17.1,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Coral,HC,19.6,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2008,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,10.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,10.9,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,2.2,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,20,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,16.8,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Coral,HC,25.7,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,7.1,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,1.5,NA,NA,1,SC,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,3.4,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Sand,SND,8.2,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2009,NA,Mombasa,Coral_Garden,NA,Spongy,SPG,0.3,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,7.9,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,1.2,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,15.9,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,26,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Coral,HC,27.7,NA,NA,1,HC,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,7.5,NA,NA,1,RUB,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,0.7,NA,NA,1,SGR,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Sand,SND,8.3,NA,NA,1,SND,NA,,,Pre,GCRMN,
Kenya,,,2010,NA,Mombasa,Coral_Garden,NA,Spongy,SPG,2,NA,NA,1,SPG,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,1.2,NA,NA,1,ACOR,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,0.7,NA,NA,1,AHAL,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,16.1,NA,NA,1,AMAC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,21.6,NA,NA,1,ATRF,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Dead Standing coral,DC,0,NA,NA,1,DC,NA,,,Pre,GCRMN,
Kenya,,,2011,NA,Mombasa,Coral_Garden,NA,Coral,HC,37.5,NA,NA,1,HC,NA,,,Pre,GCRMN,
